transaction_id,timestamp,customer_id,amount,transaction_type,merchant,location_from,location_to,risk_score,fraud_flag,status_of_transaction,marked_as,reviewed_response,explanation,graph_statistics
TXN522506,2025-02-17 04:22:15.662494,CUST0409,15606.96,Purchase,Flipkart,Bangalore,Surat,0.56,1,Not Fraud,Legitimate,,,
TXN152804,2025-02-18 14:22:15.662494,CUST0409,17400.33,Purchase,Amazon,Pune,New York,0.96,1,Under Review,Fraudulent,,,
TXN713429,2025-02-20 11:22:15.662494,CUST0409,12052.07,Transfer,Amazon,Hyderabad,Bangalore,0.14,0,Not Fraud,Legitimate,,,
TXN304492,2025-02-22 00:22:15.662494,CUST0409,2212.31,Transfer,Amazon,Bhopal,Jaipur,0.53,1,Fraud,Suspicious,,,
TXN350659,2025-02-23 13:22:15.662494,CUST0409,84706.0,Withdrawal,Flipkart,Hyderabad,Kolkata,0.83,1,Reviewed,Legitimate,,,
TXN376511,2025-02-22 20:22:15.662544,CUST0410,76242.5,Purchase,Target,Indore,Singapore,0.84,1,Not Fraud,Fraudulent,,,
TXN948204,2025-02-24 14:22:15.662544,CUST0410,17969.31,Purchase,Macy's,Lucknow,Hyderabad,0.08,0,Under Review,Fraudulent,,,
TXN208807,2025-02-24 19:22:15.662544,CUST0410,19661.61,Purchase,BestBuy,Lucknow,Surat,0.74,1,Under Review,Legitimate,,,
TXN534525,2025-02-25 04:22:15.662544,CUST0410,85317.34,Transfer,Macy's,Jaipur,Lucknow,0.94,1,Under Review,Fraudulent,,,
TXN466920,2025-02-25 12:22:15.662544,CUST0410,8458.64,Bill Payment,Snapdeal,Lucknow,Bangalore,0.24,0,Fraud,Fraudulent,,,
TXN554796,2025-02-25 23:22:15.662544,CUST0410,41113.16,Transfer,Target,Visakhapatnam,Pune,0.19,0,Reviewed,Legitimate,,,
TXN205906,2025-02-22 16:22:15.662594,CUST0411,93996.2,Transfer,BestBuy,Hyderabad,Kanpur,0.56,1,Reviewed,Legitimate,,,
TXN399092,2025-02-24 09:22:15.662594,CUST0411,38459.76,Withdrawal,Snapdeal,Kanpur,Lucknow,0.29,0,Under Review,Fraudulent,,,
TXN720949,2025-02-25 07:22:15.662594,CUST0411,1573.12,Transfer,Amazon,Hyderabad,Ahmedabad,0.25,0,Not Fraud,Suspicious,,,
TXN956633,2025-02-26 21:22:15.662594,CUST0411,38316.42,Purchase,Snapdeal,Bhopal,Sydney,0.76,1,Fraud,Fraudulent,,,
TXN591293,2025-02-28 08:22:15.662594,CUST0411,51307.16,Bill Payment,Amazon,Bangalore,Pune,0.15,0,Not Fraud,Fraudulent,,,
TXN113236,2025-03-29 18:22:15.662636,CUST0412,64875.34,Transfer,Flipkart,Ahmedabad,Mumbai,0.58,1,Reviewed,Legitimate,,,
TXN219261,2025-03-31 18:22:15.662636,CUST0412,70460.02,Transfer,Target,Kolkata,Bangalore,0.62,1,Fraud,Suspicious,,,
TXN424150,2025-04-02 07:22:15.662636,CUST0412,38240.84,Bill Payment,Macy's,Surat,Lucknow,0.65,1,Reviewed,Legitimate,,,
TXN195878,2025-04-02 08:22:15.662636,CUST0412,59115.39,Bill Payment,Macy's,Ahmedabad,Kanpur,0.55,1,Fraud,Legitimate,,,
TXN799001,2025-04-03 09:22:15.662636,CUST0412,8756.27,Purchase,Snapdeal,Mumbai,Nagpur,0.5,1,Reviewed,Suspicious,,,
TXN996327,2025-03-17 15:22:15.662681,CUST0413,41434.89,Withdrawal,Target,Mumbai,Visakhapatnam,0.23,0,Reviewed,Fraudulent,,,
TXN210724,2025-03-18 08:22:15.662681,CUST0413,53501.89,Bill Payment,Macy's,Chennai,Jaipur,0.53,1,Fraud,Suspicious,,,
TXN249091,2025-03-19 21:22:15.662681,CUST0413,85079.01,Transfer,Flipkart,Bhopal,Ahmedabad,0.6,1,Not Fraud,Legitimate,,,
TXN126845,2025-03-21 11:22:15.662681,CUST0413,70745.82,Purchase,Flipkart,Mumbai,Jaipur,0.65,1,Reviewed,Suspicious,,,
TXN871339,2025-03-23 08:22:15.662681,CUST0413,70113.04,Withdrawal,Amazon,Mumbai,New York,0.71,1,Not Fraud,Fraudulent,,,
TXN354577,2025-03-24 07:22:15.662681,CUST0413,81793.23,Withdrawal,Amazon,Kanpur,Pune,0.63,1,Reviewed,Suspicious,,,
TXN483973,2025-02-08 07:22:15.662732,CUST0414,69414.29,Purchase,Target,Kolkata,Lucknow,0.69,1,Fraud,Legitimate,,,
TXN813649,2025-02-09 13:22:15.662732,CUST0414,42895.88,Bill Payment,Flipkart,Indore,Lucknow,0.97,1,Reviewed,Legitimate,,,
TXN247165,2025-02-11 10:22:15.662732,CUST0414,3994.21,Bill Payment,Amazon,Hyderabad,Mumbai,0.76,1,Under Review,Suspicious,,,
TXN697351,2025-02-11 19:22:15.662732,CUST0414,42333.95,Withdrawal,Target,Indore,Lucknow,0.71,1,Fraud,Legitimate,,,
TXN845978,2025-02-13 06:22:15.662732,CUST0414,71265.68,Withdrawal,Snapdeal,Kanpur,Jaipur,0.76,1,Reviewed,Fraudulent,,,
TXN552056,2025-02-14 00:22:15.662732,CUST0414,67262.32,Withdrawal,Target,Mumbai,Pune,0.58,1,Not Fraud,Fraudulent,,,
TXN229890,2025-02-10 07:22:15.662783,CUST0415,69124.9,Purchase,Amazon,Ahmedabad,Pune,0.64,1,Reviewed,Legitimate,,,
TXN613789,2025-02-10 14:22:15.662783,CUST0415,93237.23,Bill Payment,Walmart,Surat,Mumbai,0.52,1,Fraud,Suspicious,,,
TXN448995,2025-02-10 17:22:15.662783,CUST0415,73604.63,Withdrawal,Target,Kanpur,Visakhapatnam,0.91,1,Reviewed,Fraudulent,,,
TXN440688,2025-02-11 11:22:15.662783,CUST0415,61097.43,Withdrawal,BestBuy,Bhopal,Mumbai,0.7,1,Reviewed,Fraudulent,,,
TXN899749,2025-02-12 05:22:15.662783,CUST0415,57577.56,Purchase,Macy's,Pune,Indore,0.77,1,Not Fraud,Legitimate,,,
TXN528415,2025-02-13 10:22:15.662783,CUST0415,58716.34,Bill Payment,Amazon,Indore,Nagpur,0.74,1,Reviewed,Suspicious,,,
TXN531015,2025-02-25 05:22:15.662834,CUST0416,71614.04,Transfer,BestBuy,Kolkata,Hyderabad,0.85,1,Not Fraud,Fraudulent,,,
TXN670627,2025-02-26 10:22:15.662834,CUST0416,72916.77,Transfer,Amazon,Chennai,Kolkata,0.74,1,Fraud,Legitimate,,,
TXN931090,2025-02-26 21:22:15.662834,CUST0416,53368.83,Bill Payment,Walmart,Lucknow,Singapore,0.92,1,Reviewed,Fraudulent,,,
TXN669872,2025-02-27 12:22:15.662834,CUST0416,74305.69,Bill Payment,Flipkart,Kanpur,Hyderabad,0.56,1,Under Review,Fraudulent,,,
TXN583709,2025-02-27 14:22:15.662834,CUST0416,6317.37,Transfer,Target,Bangalore,Kolkata,0.64,1,Fraud,Legitimate,,,
TXN678925,2025-02-27 16:22:15.662834,CUST0416,98490.52,Withdrawal,Macy's,Bangalore,Surat,0.59,1,Not Fraud,Fraudulent,,,
TXN934057,2025-03-23 13:22:15.662884,CUST0417,35835.64,Bill Payment,Target,Kolkata,Kolkata,0.08,0,Reviewed,Legitimate,,,
TXN420663,2025-03-24 05:22:15.662884,CUST0417,31918.79,Transfer,Walmart,Nagpur,Surat,0.59,1,Reviewed,Fraudulent,,,
TXN144035,2025-03-25 13:22:15.662884,CUST0417,86541.23,Transfer,Walmart,Nagpur,Hyderabad,0.86,1,Under Review,Legitimate,,,
TXN919797,2025-03-26 15:22:15.662884,CUST0417,90271.36,Purchase,Macy's,Bangalore,Jaipur,0.53,1,Reviewed,Fraudulent,,,
TXN702164,2025-03-27 17:22:15.662884,CUST0417,37285.29,Purchase,Target,Delhi,Kanpur,0.06,0,Not Fraud,Fraudulent,,,
TXN517160,2025-03-28 16:22:15.662884,CUST0417,13386.18,Purchase,BestBuy,Delhi,Mumbai,0.28,0,Fraud,Suspicious,,,
TXN902327,2025-04-02 02:22:15.662936,CUST0418,25755.57,Transfer,Amazon,Kanpur,Nagpur,0.97,1,Fraud,Fraudulent,,,
TXN570627,2025-04-02 04:22:15.662936,CUST0418,89608.22,Bill Payment,Walmart,Indore,Kolkata,0.73,1,Under Review,Fraudulent,,,
TXN322416,2025-04-04 04:22:15.662936,CUST0418,56488.67,Purchase,Walmart,Pune,Hyderabad,0.74,1,Not Fraud,Fraudulent,,,
TXN876936,2025-04-04 14:22:15.662936,CUST0418,2984.29,Bill Payment,Snapdeal,Mumbai,Pune,0.64,1,Under Review,Legitimate,,,
TXN338473,2025-04-05 15:22:15.662936,CUST0418,64840.31,Bill Payment,Walmart,Indore,Jaipur,0.77,1,Under Review,Legitimate,,,
TXN407796,2025-02-15 05:22:15.662978,CUST0419,50584.5,Withdrawal,Flipkart,Delhi,Bhopal,0.82,1,Fraud,Suspicious,,,
TXN931699,2025-02-16 01:22:15.662978,CUST0419,34517.08,Transfer,BestBuy,Bhopal,Nagpur,0.89,1,Under Review,Suspicious,,,
TXN244227,2025-02-17 19:22:15.662978,CUST0419,44899.32,Withdrawal,Walmart,Nagpur,Chennai,0.78,1,Fraud,Legitimate,,,
TXN517870,2025-02-18 16:22:15.662978,CUST0419,34652.61,Withdrawal,BestBuy,Visakhapatnam,Pune,0.78,1,Not Fraud,Fraudulent,,,
TXN512411,2025-02-20 11:22:15.662978,CUST0419,24129.05,Purchase,Walmart,Surat,Visakhapatnam,0.65,1,Not Fraud,Legitimate,,,
TXN712568,2025-02-21 16:22:15.662978,CUST0419,44632.71,Purchase,Amazon,Pune,Sydney,1.0,1,Under Review,Fraudulent,,,
TXN538489,2025-02-28 05:22:15.663029,CUST0420,96866.42,Bill Payment,BestBuy,Nagpur,Surat,0.98,1,Fraud,Fraudulent,,,
TXN837048,2025-02-28 10:22:15.663029,CUST0420,3138.0,Transfer,Flipkart,Surat,Chennai,0.09,0,Not Fraud,Suspicious,,,
TXN197143,2025-03-01 01:22:15.663029,CUST0420,53174.0,Bill Payment,Target,Lucknow,Kanpur,0.53,1,Reviewed,Fraudulent,,,
TXN344781,2025-03-02 20:22:15.663029,CUST0420,71258.05,Withdrawal,BestBuy,Visakhapatnam,Indore,0.66,1,Reviewed,Fraudulent,,,
TXN365776,2025-03-04 04:22:15.663029,CUST0420,43726.39,Bill Payment,Target,Delhi,Hyderabad,0.88,1,Fraud,Fraudulent,,,
TXN348436,2025-03-05 04:22:15.663029,CUST0420,61446.85,Bill Payment,Amazon,Hyderabad,Lucknow,0.58,1,Not Fraud,Suspicious,,,
TXN504585,2025-03-20 04:22:15.663079,CUST0421,95684.82,Transfer,Walmart,Chennai,Kanpur,0.73,1,Under Review,Suspicious,,,
TXN220318,2025-03-20 15:22:15.663079,CUST0421,38001.01,Withdrawal,Snapdeal,Mumbai,Kolkata,0.14,0,Reviewed,Legitimate,,,
TXN324723,2025-03-22 06:22:15.663079,CUST0421,65285.74,Purchase,Amazon,Chennai,Dubai,0.52,1,Fraud,Fraudulent,,,
TXN564354,2025-03-22 22:22:15.663079,CUST0421,97378.55,Transfer,Target,Lucknow,Visakhapatnam,0.82,1,Under Review,Fraudulent,,,
TXN289238,2025-03-24 10:22:15.663079,CUST0421,22966.05,Purchase,Snapdeal,Chennai,Bangalore,0.19,0,Not Fraud,Suspicious,,,
TXN475733,2025-03-19 20:22:15.663121,CUST0422,58803.42,Purchase,Macy's,Jaipur,Visakhapatnam,0.99,1,Not Fraud,Suspicious,,,
TXN635271,2025-03-21 02:22:15.663121,CUST0422,27360.4,Transfer,Flipkart,Chennai,Pune,0.57,1,Fraud,Suspicious,,,
TXN990576,2025-03-22 04:22:15.663121,CUST0422,61054.29,Transfer,Walmart,Mumbai,Nagpur,0.51,1,Fraud,Suspicious,,,
TXN649934,2025-03-22 23:22:15.663121,CUST0422,19923.82,Purchase,Target,Indore,Indore,0.3,0,Not Fraud,Legitimate,,,
TXN380589,2025-03-24 09:22:15.663121,CUST0422,26864.52,Transfer,Flipkart,Ahmedabad,Toronto,0.9,1,Reviewed,Fraudulent,,,
TXN707355,2025-03-25 23:22:15.663121,CUST0422,94690.13,Bill Payment,Walmart,Ahmedabad,Delhi,0.84,1,Under Review,Legitimate,,,
TXN177581,2025-02-15 15:22:15.663172,CUST0423,34189.31,Purchase,Snapdeal,Kanpur,Singapore,0.66,1,Reviewed,Fraudulent,,,
TXN849815,2025-02-17 02:22:15.663172,CUST0423,38831.86,Transfer,Snapdeal,Ahmedabad,Mumbai,0.73,1,Not Fraud,Suspicious,,,
TXN181062,2025-02-17 04:22:15.663172,CUST0423,61487.46,Purchase,Snapdeal,Kolkata,Indore,0.64,1,Not Fraud,Fraudulent,,,
TXN883245,2025-02-18 08:22:15.663172,CUST0423,28764.73,Withdrawal,Flipkart,Bhopal,Surat,0.82,1,Reviewed,Legitimate,,,
TXN956728,2025-02-19 01:22:15.663172,CUST0423,80568.88,Withdrawal,Snapdeal,Pune,Kanpur,0.86,1,Not Fraud,Legitimate,,,
TXN459508,2025-02-28 04:22:15.663214,CUST0424,53852.38,Purchase,Macy's,Indore,Jaipur,0.81,1,Under Review,Legitimate,,,
TXN384620,2025-03-01 13:22:15.663214,CUST0424,20682.72,Withdrawal,BestBuy,Bangalore,Kanpur,0.16,0,Under Review,Fraudulent,,,
TXN316009,2025-03-02 19:22:15.663214,CUST0424,2193.94,Purchase,Walmart,Hyderabad,Lucknow,0.71,1,Reviewed,Suspicious,,,
TXN622420,2025-03-03 15:22:15.663214,CUST0424,83178.25,Withdrawal,Target,Surat,Lucknow,0.97,1,Fraud,Fraudulent,,,
TXN731755,2025-03-05 12:22:15.663214,CUST0424,96380.31,Purchase,Amazon,Ahmedabad,Kanpur,0.9,1,Not Fraud,Legitimate,,,
TXN412981,2025-03-27 10:22:15.663257,CUST0425,15815.62,Transfer,Walmart,Indore,Jaipur,0.12,0,Under Review,Fraudulent,,,
TXN204381,2025-03-28 19:22:15.663257,CUST0425,80764.78,Purchase,Snapdeal,Kanpur,Kanpur,0.57,1,Under Review,Fraudulent,,,
TXN296550,2025-03-30 12:22:15.663257,CUST0425,69535.99,Bill Payment,Walmart,Delhi,Visakhapatnam,0.58,1,Fraud,Legitimate,,,
TXN215808,2025-03-31 20:22:15.663257,CUST0425,74615.53,Withdrawal,Snapdeal,Bhopal,Mumbai,0.99,1,Fraud,Fraudulent,,,
TXN617613,2025-04-02 09:22:15.663257,CUST0425,4281.46,Transfer,Macy's,Mumbai,Hyderabad,0.2,0,Fraud,Legitimate,,,
TXN298082,2025-03-26 15:22:15.663303,CUST0426,58156.96,Purchase,Snapdeal,Bangalore,Hyderabad,0.84,1,Reviewed,Legitimate,,,
TXN663695,2025-03-28 15:22:15.663303,CUST0426,87214.38,Withdrawal,Snapdeal,Delhi,Chennai,0.77,1,Under Review,Fraudulent,,,
TXN853405,2025-03-28 20:22:15.663303,CUST0426,36000.07,Purchase,Macy's,Mumbai,Nagpur,0.56,1,Reviewed,Legitimate,,,
TXN399901,2025-03-29 04:22:15.663303,CUST0426,47069.32,Withdrawal,Walmart,Bhopal,Hyderabad,0.6,1,Reviewed,Suspicious,,,
TXN539053,2025-03-29 07:22:15.663303,CUST0426,32487.11,Bill Payment,Macy's,Kanpur,Indore,0.97,1,Under Review,Legitimate,,,
TXN465308,2025-02-09 19:22:15.663346,CUST0427,5414.92,Transfer,Target,Lucknow,Paris,0.73,1,Reviewed,Fraudulent,,,
TXN824362,2025-02-11 10:22:15.663346,CUST0427,69530.15,Transfer,Snapdeal,Jaipur,Indore,0.89,1,Fraud,Suspicious,,,
TXN414342,2025-02-12 13:22:15.663346,CUST0427,38221.01,Bill Payment,Flipkart,Bhopal,Jaipur,0.97,1,Fraud,Legitimate,,,
TXN848981,2025-02-14 10:22:15.663346,CUST0427,50552.24,Purchase,Amazon,Mumbai,Mumbai,0.88,1,Not Fraud,Suspicious,,,
TXN300660,2025-02-15 02:22:15.663346,CUST0427,44789.91,Transfer,Flipkart,Hyderabad,Singapore,0.59,1,Under Review,Fraudulent,,,
TXN254423,2025-02-16 20:22:15.663346,CUST0427,32579.39,Withdrawal,Snapdeal,Visakhapatnam,Kolkata,0.94,1,Under Review,Fraudulent,,,
TXN221221,2025-04-02 17:22:15.663402,CUST0428,34296.95,Purchase,Flipkart,Visakhapatnam,Bhopal,1.0,1,Not Fraud,Legitimate,,,
TXN144354,2025-04-03 01:22:15.663402,CUST0428,69861.54,Purchase,Amazon,Mumbai,Bangalore,0.69,1,Fraud,Suspicious,,,
TXN737943,2025-04-03 20:22:15.663402,CUST0428,75240.5,Withdrawal,BestBuy,Pune,Bangalore,0.7,1,Not Fraud,Legitimate,,,
TXN190382,2025-04-05 14:22:15.663402,CUST0428,95914.52,Transfer,BestBuy,Kanpur,Delhi,0.74,1,Not Fraud,Suspicious,,,
TXN583317,2025-04-06 03:22:15.663402,CUST0428,32916.58,Withdrawal,Amazon,Ahmedabad,Chennai,0.83,1,Fraud,Suspicious,,,
TXN769205,2025-02-03 22:22:15.663444,CUST0429,32036.4,Purchase,BestBuy,Pune,Bangalore,0.86,1,Fraud,Legitimate,,,
TXN675835,2025-02-05 22:22:15.663444,CUST0429,94105.16,Withdrawal,Macy's,Ahmedabad,Nagpur,0.66,1,Reviewed,Legitimate,,,
TXN592763,2025-02-07 17:22:15.663444,CUST0429,86193.83,Bill Payment,Snapdeal,Ahmedabad,Visakhapatnam,0.52,1,Fraud,Legitimate,,,
TXN521138,2025-02-09 06:22:15.663444,CUST0429,4517.78,Transfer,Target,Visakhapatnam,Singapore,0.81,1,Under Review,Fraudulent,,,
TXN506918,2025-02-10 10:22:15.663444,CUST0429,16586.34,Bill Payment,Flipkart,Lucknow,Mumbai,0.1,0,Not Fraud,Fraudulent,,,
TXN960624,2025-02-10 16:22:15.663444,CUST0429,38882.01,Transfer,Flipkart,Nagpur,Hyderabad,0.93,1,Under Review,Fraudulent,,,
TXN118247,2025-02-18 18:22:15.663494,CUST0430,98701.69,Transfer,Macy's,Indore,Kanpur,0.51,1,Not Fraud,Suspicious,,,
TXN334055,2025-02-20 03:22:15.663494,CUST0430,98864.75,Bill Payment,Snapdeal,Hyderabad,Chennai,0.7,1,Reviewed,Fraudulent,,,
TXN819368,2025-02-20 20:22:15.663494,CUST0430,40488.46,Bill Payment,Walmart,Nagpur,Pune,0.2,0,Not Fraud,Suspicious,,,
TXN799928,2025-02-21 18:22:15.663494,CUST0430,68439.39,Withdrawal,Amazon,Indore,Chennai,0.76,1,Under Review,Legitimate,,,
TXN111370,2025-02-22 18:22:15.663494,CUST0430,19895.2,Transfer,Macy's,Delhi,Bhopal,0.3,0,Under Review,Suspicious,,,
TXN998361,2025-02-16 12:22:15.663537,CUST0431,86241.24,Transfer,Target,Ahmedabad,Ahmedabad,0.92,1,Under Review,Suspicious,,,
TXN859956,2025-02-17 07:22:15.663537,CUST0431,98854.61,Bill Payment,Target,Bhopal,Pune,0.79,1,Under Review,Legitimate,,,
TXN626326,2025-02-18 12:22:15.663537,CUST0431,7991.77,Purchase,Flipkart,Visakhapatnam,Singapore,0.56,1,Under Review,Fraudulent,,,
TXN398309,2025-02-19 08:22:15.663537,CUST0431,4441.63,Purchase,Flipkart,Ahmedabad,Visakhapatnam,0.23,0,Fraud,Legitimate,,,
TXN596736,2025-02-19 10:22:15.663537,CUST0431,62700.21,Purchase,Macy's,Jaipur,Mumbai,0.51,1,Reviewed,Legitimate,,,
TXN338720,2025-02-20 03:22:15.663537,CUST0431,23955.96,Withdrawal,BestBuy,Hyderabad,Mumbai,0.54,1,Under Review,Fraudulent,,,
TXN767143,2025-02-20 16:22:15.663589,CUST0432,55901.41,Purchase,Macy's,Chennai,Visakhapatnam,0.62,1,Not Fraud,Fraudulent,,,
TXN540932,2025-02-21 20:22:15.663589,CUST0432,95062.21,Transfer,Flipkart,Bangalore,Surat,0.94,1,Fraud,Fraudulent,,,
TXN766123,2025-02-22 16:22:15.663589,CUST0432,54579.15,Withdrawal,Snapdeal,Nagpur,Bhopal,0.52,1,Reviewed,Suspicious,,,
TXN640376,2025-02-24 01:22:15.663589,CUST0432,46192.45,Purchase,Macy's,Kolkata,Mumbai,0.61,1,Under Review,Fraudulent,,,
TXN494132,2025-02-25 12:22:15.663589,CUST0432,34819.52,Purchase,Macy's,Visakhapatnam,Nagpur,0.57,1,Not Fraud,Suspicious,,,
TXN701951,2025-02-10 02:22:15.663632,CUST0433,84407.03,Withdrawal,BestBuy,Bhopal,Mumbai,0.91,1,Not Fraud,Fraudulent,,,
TXN922866,2025-02-11 02:22:15.663632,CUST0433,37745.29,Bill Payment,Target,Surat,Indore,0.72,1,Fraud,Fraudulent,,,
TXN586516,2025-02-11 23:22:15.663632,CUST0433,49095.26,Bill Payment,Snapdeal,Mumbai,Singapore,0.91,1,Under Review,Fraudulent,,,
TXN301475,2025-02-13 12:22:15.663632,CUST0433,65600.04,Withdrawal,Target,Visakhapatnam,Ahmedabad,0.73,1,Fraud,Fraudulent,,,
TXN197869,2025-02-14 10:22:15.663632,CUST0433,92666.85,Withdrawal,Flipkart,Visakhapatnam,Nagpur,0.72,1,Fraud,Suspicious,,,
TXN891959,2025-02-15 20:22:15.663675,CUST0434,36004.19,Purchase,Flipkart,Pune,Ahmedabad,0.67,1,Not Fraud,Fraudulent,,,
TXN687683,2025-02-16 18:22:15.663675,CUST0434,58420.39,Purchase,Snapdeal,Kolkata,Kanpur,0.94,1,Not Fraud,Suspicious,,,
TXN748541,2025-02-17 23:22:15.663675,CUST0434,75684.19,Purchase,Macy's,Pune,Delhi,0.79,1,Reviewed,Fraudulent,,,
TXN804965,2025-02-18 22:22:15.663675,CUST0434,60161.42,Purchase,Flipkart,Chennai,Bangalore,0.61,1,Fraud,Suspicious,,,
TXN754996,2025-02-19 17:22:15.663675,CUST0434,7965.73,Bill Payment,Walmart,Bhopal,Sydney,0.7,1,Reviewed,Fraudulent,,,
TXN217233,2025-02-20 09:22:15.663675,CUST0434,70355.79,Withdrawal,Walmart,Lucknow,Nagpur,0.71,1,Reviewed,Fraudulent,,,
TXN248138,2025-02-03 17:22:15.663726,CUST0435,63150.91,Bill Payment,Flipkart,Kolkata,Nagpur,0.75,1,Reviewed,Fraudulent,,,
TXN358570,2025-02-03 22:22:15.663726,CUST0435,14353.44,Purchase,Walmart,Nagpur,Delhi,0.81,1,Not Fraud,Legitimate,,,
TXN587343,2025-02-05 20:22:15.663726,CUST0435,11208.89,Transfer,Target,Lucknow,Kolkata,0.74,1,Reviewed,Fraudulent,,,
TXN737787,2025-02-07 08:22:15.663726,CUST0435,55077.1,Purchase,Snapdeal,Kolkata,New York,0.7,1,Fraud,Fraudulent,,,
TXN136644,2025-02-08 15:22:15.663726,CUST0435,19161.09,Transfer,Flipkart,Hyderabad,Bangalore,0.54,1,Not Fraud,Fraudulent,,,
TXN369235,2025-02-08 21:22:15.663726,CUST0435,91137.78,Transfer,Flipkart,Kanpur,Lucknow,0.59,1,Under Review,Legitimate,,,
TXN535190,2025-03-31 08:22:15.663776,CUST0436,79401.94,Transfer,BestBuy,Bangalore,Indore,0.85,1,Not Fraud,Legitimate,,,
TXN343998,2025-04-01 13:22:15.663776,CUST0436,51301.85,Transfer,Macy's,Nagpur,Delhi,0.63,1,Fraud,Legitimate,,,
TXN942537,2025-04-02 15:22:15.663776,CUST0436,31775.62,Purchase,Amazon,Bangalore,Ahmedabad,0.51,1,Not Fraud,Fraudulent,,,
TXN556299,2025-04-03 08:22:15.663776,CUST0436,61371.71,Bill Payment,Flipkart,Hyderabad,Pune,0.9,1,Under Review,Suspicious,,,
TXN997891,2025-04-03 22:22:15.663776,CUST0436,27618.84,Bill Payment,Walmart,Bangalore,Lucknow,0.02,0,Reviewed,Fraudulent,,,
TXN378383,2025-04-04 01:22:15.663776,CUST0436,19713.85,Transfer,BestBuy,Bangalore,Jaipur,0.69,1,Under Review,Fraudulent,,,
TXN767923,2025-03-18 12:22:15.663826,CUST0437,73207.5,Transfer,Amazon,Pune,Bhopal,0.65,1,Reviewed,Legitimate,,,
TXN550114,2025-03-19 19:22:15.663826,CUST0437,76615.72,Transfer,Target,Ahmedabad,Jaipur,0.87,1,Reviewed,Fraudulent,,,
TXN939740,2025-03-20 20:22:15.663826,CUST0437,15907.33,Purchase,Walmart,Delhi,Hyderabad,0.08,0,Under Review,Fraudulent,,,
TXN355721,2025-03-21 05:22:15.663826,CUST0437,81841.83,Bill Payment,Snapdeal,Lucknow,Ahmedabad,0.71,1,Not Fraud,Fraudulent,,,
TXN923503,2025-03-21 14:22:15.663826,CUST0437,12060.36,Withdrawal,BestBuy,Surat,Hyderabad,0.23,0,Under Review,Legitimate,,,
TXN350596,2025-02-08 00:22:15.663870,CUST0438,75839.5,Purchase,Macy's,Pune,Kolkata,0.71,1,Reviewed,Suspicious,,,
TXN572011,2025-02-08 07:22:15.663870,CUST0438,40058.1,Bill Payment,Amazon,Visakhapatnam,Bangalore,0.81,1,Under Review,Legitimate,,,
TXN339492,2025-02-09 07:22:15.663870,CUST0438,94598.54,Transfer,Macy's,Hyderabad,Pune,0.95,1,Under Review,Suspicious,,,
TXN552744,2025-02-11 04:22:15.663870,CUST0438,16840.11,Bill Payment,BestBuy,Chennai,Kanpur,0.51,1,Fraud,Fraudulent,,,
TXN825674,2025-02-11 10:22:15.663870,CUST0438,2901.46,Transfer,Amazon,Jaipur,Visakhapatnam,0.13,0,Under Review,Fraudulent,,,
TXN234831,2025-02-22 08:22:15.663913,CUST0439,29093.51,Bill Payment,Macy's,Kolkata,Hyderabad,0.57,1,Not Fraud,Legitimate,,,
TXN322228,2025-02-24 06:22:15.663913,CUST0439,52366.16,Transfer,BestBuy,Bhopal,Chennai,0.95,1,Under Review,Suspicious,,,
TXN266427,2025-02-24 17:22:15.663913,CUST0439,85622.17,Withdrawal,Flipkart,Pune,Bangalore,0.55,1,Fraud,Legitimate,,,
TXN646807,2025-02-25 10:22:15.663913,CUST0439,77807.71,Transfer,Flipkart,Kanpur,Jaipur,0.85,1,Not Fraud,Suspicious,,,
TXN427350,2025-02-27 05:22:15.663913,CUST0439,21561.5,Transfer,Amazon,Mumbai,Surat,0.69,1,Fraud,Legitimate,,,
TXN358707,2025-02-26 00:22:15.663956,CUST0440,63242.7,Transfer,Walmart,Jaipur,Ahmedabad,0.56,1,Fraud,Suspicious,,,
TXN105411,2025-02-27 08:22:15.663956,CUST0440,75373.91,Bill Payment,Flipkart,Lucknow,Jaipur,0.77,1,Reviewed,Fraudulent,,,
TXN437897,2025-02-27 15:22:15.663956,CUST0440,66913.62,Purchase,Flipkart,Indore,Mumbai,0.97,1,Under Review,Legitimate,,,
TXN415364,2025-03-01 03:22:15.663956,CUST0440,19599.42,Bill Payment,Flipkart,Hyderabad,Surat,0.58,1,Fraud,Fraudulent,,,
TXN235597,2025-03-02 07:22:15.663956,CUST0440,43022.1,Transfer,Snapdeal,Ahmedabad,Paris,0.86,1,Reviewed,Fraudulent,,,
TXN633426,2025-03-02 18:22:15.663956,CUST0440,17642.02,Bill Payment,BestBuy,Mumbai,Kolkata,0.79,1,Under Review,Suspicious,,,
TXN778158,2025-04-05 02:22:15.664007,CUST0441,70369.77,Transfer,Target,Chennai,Kanpur,0.78,1,Under Review,Legitimate,,,
TXN865204,2025-04-05 04:22:15.664007,CUST0441,15766.0,Withdrawal,Macy's,Mumbai,Bangalore,0.84,1,Under Review,Legitimate,,,
TXN602470,2025-04-06 02:22:15.664007,CUST0441,59808.73,Withdrawal,Target,Kanpur,Ahmedabad,0.85,1,Fraud,Legitimate,,,
TXN277039,2025-04-06 06:22:15.664007,CUST0441,43177.87,Purchase,Snapdeal,Kolkata,Surat,0.26,0,Not Fraud,Suspicious,,,
